Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Age
908,50,RL,86.0,11500,1,,0,Lvl,1,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,7,1936,1987,Gable,CompShg,BrkFace,BrkFace,None,0.0,4,3,CBlock,4.0,3.0,No,3.0,223,1.0,0,794,1017,GasA,4,1,SBrkr,1020,1037,0,2057,0,0,1,1,3,1,4,6,0,1,4.0,Attchd,1936.0,Fin,1,180,2.0,3.0,1,0,0,0,0,322,0,0.0,0.0,,0,6,2006,WD,Normal,250000,86
909,20,RL,,8885,1,,0,Low,1,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,1983,1983,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4.0,3.0,Av,4.0,301,5.0,324,239,864,GasA,3,1,SBrkr,902,0,0,902,1,0,1,0,2,1,3,5,0,0,0.0,Attchd,1983.0,Unf,2,484,3.0,3.0,1,164,0,0,0,0,0,0.0,3.0,,0,6,2006,WD,Normal,131000,39
910,60,RL,149.0,12589,1,,0,Lvl,1,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,No,1.0,0,1.0,0,742,742,GasA,5,1,SBrkr,742,742,0,1484,0,0,2,1,3,1,4,8,0,1,4.0,Attchd,2005.0,Fin,2,390,3.0,3.0,1,36,24,0,0,0,0,0.0,0.0,,0,6,2009,WD,Normal,174000,17
911,90,RL,80.0,11600,1,,1,Lvl,1,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,3,3,CBlock,3.0,3.0,No,3.0,443,1.0,0,662,1105,GasA,3,1,FuseA,1105,1169,0,2274,0,0,2,0,5,2,3,12,0,0,0.0,Detchd,1960.0,Unf,2,480,3.0,3.0,1,0,0,0,0,0,0,0.0,0.0,,0,1,2010,WD,Normal,154300,62
912,20,RL,,9286,1,,0,Lvl,1,CulDSac,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,1989,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,4.0,4.0,Av,5.0,196,1.0,0,1072,1268,GasA,3,1,SBrkr,1268,0,0,1268,0,0,1,1,3,1,4,5,0,0,0.0,Detchd,1978.0,Unf,1,252,3.0,3.0,1,173,0,0,0,0,0,0.0,0.0,,0,10,2009,WD,Normal,143500,45
913,30,RM,51.0,6120,1,,1,Lvl,1,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,3.0,No,3.0,489,1.0,0,279,768,GasA,3,0,SBrkr,1015,0,0,1015,0,0,1,0,3,1,3,6,1,0,0.0,Detchd,1925.0,Unf,1,450,3.0,3.0,1,0,0,112,0,120,0,0.0,3.0,Shed,620,7,2006,WD,Abnorml,88000,97
914,90,RH,82.0,6270,1,,1,HLS,1,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,5,6,1949,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,No,4.0,284,1.0,0,717,1001,GasA,3,0,FuseA,1001,1001,0,2002,0,0,2,0,4,2,3,8,0,0,0.0,2Types,1949.0,Unf,3,871,3.0,3.0,1,0,0,0,0,0,0,0.0,0.0,,0,8,2007,WD,Normal,145000,73
915,160,FV,30.0,3000,1,1.0,1,Lvl,1,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,4,3,PConc,4.0,3.0,Av,6.0,294,1.0,0,318,612,GasA,5,1,SBrkr,612,612,0,1224,0,0,2,1,2,1,4,4,0,0,0.0,Detchd,2009.0,RFn,2,528,3.0,3.0,1,0,234,0,0,0,0,0.0,0.0,,0,6,2009,New,Partial,173733,13
916,160,RM,21.0,2001,1,,1,Lvl,1,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,80.0,3,3,CBlock,3.0,3.0,No,1.0,0,1.0,0,546,546,GasA,2,1,SBrkr,546,546,0,1092,0,0,1,1,3,1,3,6,0,0,0.0,Attchd,1970.0,Unf,1,286,3.0,3.0,1,0,0,0,0,0,0,0.0,0.0,,0,1,2007,WD,Normal,75000,52
917,20,C (all),50.0,9000,1,,1,Lvl,1,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,2,3,1949,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,CBlock,3.0,3.0,Av,4.0,50,1.0,0,430,480,GasA,3,0,FuseA,480,0,0,480,1,0,0,0,1,1,3,4,0,0,0.0,Detchd,1958.0,Unf,1,308,3.0,3.0,1,0,0,0,0,0,0,0.0,0.0,,0,10,2006,WD,Abnorml,35311,73
918,20,RL,,17140,1,,1,Lvl,1,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1956,1956,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,3.0,No,5.0,1059,1.0,0,75,1134,GasA,5,1,FuseA,1229,0,0,1229,0,0,1,0,3,1,3,6,0,0,0.0,Attchd,1956.0,RFn,1,284,3.0,3.0,1,0,0,0,0,0,0,0.0,0.0,,0,4,2009,WD,Normal,135000,66
919,60,RL,103.0,13125,1,,0,Lvl,1,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,5.0,3.0,Mn,4.0,48,6.0,634,422,1104,GasA,5,1,SBrkr,912,1215,0,2127,1,0,2,1,4,1,4,8,0,1,3.0,Attchd,1991.0,RFn,3,833,3.0,3.0,1,72,192,224,0,0,0,0.0,4.0,,0,11,2007,WD,Normal,238000,31
920,20,RL,87.0,11029,1,,0,Lvl,1,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1958,2002,Hip,CompShg,MetalSd,MetalSd,None,0.0,5,3,CBlock,4.0,3.0,No,5.0,528,4.0,411,245,1184,GasA,5,1,SBrkr,1414,0,0,1414,1,0,1,0,3,1,3,6,1,1,3.0,Attchd,1990.0,Unf,2,601,3.0,3.0,1,0,51,0,0,190,0,0.0,0.0,,0,5,2008,WD,Normal,176500,64
921,60,RL,70.0,8462,1,,0,Lvl,1,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,105.0,4,4,PConc,4.0,4.0,No,6.0,814,1.0,0,114,928,GasA,5,1,SBrkr,936,785,0,1721,0,1,2,1,3,1,4,7,0,0,0.0,Attchd,1994.0,RFn,2,471,3.0,3.0,1,300,87,0,0,0,0,0.0,0.0,,0,7,2007,WD,Normal,201000,28
922,90,RL,67.0,8777,1,,1,Lvl,1,Inside,Gtl,Edwards,Feedr,Norm,Duplex,1.5Fin,5,7,1900,2003,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,No,5.0,1084,1.0,0,188,1272,GasA,4,1,SBrkr,1272,928,0,2200,2,0,2,2,4,2,3,9,0,0,0.0,,,0,0,0,0.0,0.0,0,0,70,0,0,0,0,0.0,4.0,,0,9,2008,WD,Normal,145900,122
923,20,RL,65.0,10237,1,,1,Lvl,1,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,No,6.0,28,1.0,0,1288,1316,GasA,5,1,SBrkr,1316,0,0,1316,0,0,2,0,3,1,4,6,0,1,4.0,Attchd,2005.0,Fin,2,397,3.0,3.0,1,100,0,0,23,0,0,0.0,0.0,,0,10,2006,New,Partial,169990,17
924,120,RL,50.0,8012,1,,1,Lvl,1,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1993,1994,Gable,CompShg,Plywood,Plywood,None,0.0,4,3,PConc,4.0,3.0,No,2.0,165,6.0,841,598,1604,GasA,5,1,SBrkr,1617,0,0,1617,1,0,2,0,2,1,4,5,0,1,2.0,Attchd,1993.0,RFn,2,533,3.0,3.0,1,0,69,0,0,0,0,0.0,0.0,,0,7,2008,WD,Normal,193000,29
925,20,RL,79.0,10240,1,,1,Lvl,1,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1980,1980,Gable,CompShg,Plywood,Plywood,BrkFace,157.0,3,4,CBlock,4.0,3.0,No,4.0,625,2.0,1061,0,1686,GasA,3,1,SBrkr,1686,0,0,1686,1,0,2,0,3,1,3,7,0,1,3.0,Attchd,1980.0,Unf,2,612,3.0,3.0,1,384,131,0,0,0,0,0.0,0.0,,0,5,2006,WD,Normal,207500,42
926,20,RL,,15611,1,,0,Lvl,1,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,Av,5.0,767,2.0,93,266,1126,GasA,3,1,SBrkr,1126,0,0,1126,0,1,2,0,3,1,5,6,0,0,0.0,Attchd,1977.0,RFn,2,540,3.0,3.0,1,180,0,0,0,0,0,0.0,0.0,,0,3,2008,WD,Abnorml,175000,45
927,60,RL,93.0,11999,1,,1,Lvl,1,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,340.0,4,3,PConc,4.0,3.0,No,1.0,0,1.0,0,1181,1181,GasA,5,1,SBrkr,1234,1140,0,2374,0,0,2,1,4,1,5,10,0,1,4.0,BuiltIn,2003.0,Fin,3,656,3.0,3.0,1,104,100,0,0,0,0,0.0,0.0,,0,5,2007,WD,Normal,285000,19
928,60,RL,,9900,1,,1,Lvl,1,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,2Story,7,5,1968,1968,Gable,CompShg,MetalSd,MetalSd,BrkFace,342.0,3,3,CBlock,3.0,3.0,No,4.0,552,1.0,0,280,832,GasA,4,1,SBrkr,1098,880,0,1978,0,0,2,1,4,1,3,9,0,1,4.0,Attchd,1968.0,RFn,2,486,3.0,3.0,1,0,43,0,0,0,0,0.0,4.0,,0,4,2008,WD,Normal,176000,54
929,20,RL,,11838,1,,1,Lvl,1,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2001,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,Av,1.0,0,1.0,0,1753,1753,GasA,5,1,SBrkr,1788,0,0,1788,0,0,2,0,3,1,5,7,0,1,3.0,Attchd,2001.0,RFn,2,522,3.0,3.0,1,202,151,0,0,0,0,0.0,0.0,,0,6,2009,WD,Normal,236500,21
930,60,RL,,13006,1,,0,Lvl,1,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1997,1997,Gable,CompShg,HdBoard,HdBoard,BrkFace,285.0,3,3,PConc,4.0,3.0,No,1.0,0,1.0,0,964,964,GasA,4,1,SBrkr,993,1243,0,2236,0,0,2,1,4,1,4,8,0,1,3.0,BuiltIn,1997.0,Fin,2,642,3.0,3.0,1,0,0,0,0,0,0,0.0,0.0,,0,11,2006,WD,Normal,222000,25
931,20,RL,73.0,8925,1,,0,HLS,1,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,Av,6.0,16,1.0,0,1450,1466,GasA,5,1,SBrkr,1466,0,0,1466,0,0,2,0,3,1,4,7,0,0,0.0,Attchd,2007.0,Fin,3,610,3.0,3.0,1,100,18,0,0,0,0,0.0,0.0,,0,7,2009,WD,Normal,201000,15
932,20,RL,70.0,9100,1,,1,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,3.0,No,4.0,338,3.0,466,121,925,GasA,5,1,SBrkr,925,0,0,925,0,1,1,0,2,1,3,5,0,0,0.0,Detchd,1965.0,Unf,1,429,3.0,3.0,1,0,0,0,0,0,0,0.0,2.0,,0,7,2009,WD,Normal,117500,57
933,20,RL,84.0,11670,1,,0,Lvl,1,Corner,Gtl,Somerst,RRNn,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,VinylSd,ImStucc,Stone,302.0,5,3,PConc,5.0,4.0,No,1.0,0,1.0,0,1905,1905,GasA,5,1,SBrkr,1905,0,0,1905,0,0,2,0,3,1,5,8,0,1,4.0,Attchd,2006.0,Fin,3,788,3.0,3.0,1,0,191,0,0,0,0,0.0,0.0,,0,3,2007,WD,Normal,320000,16
934,20,RL,63.0,8487,1,,1,Lvl,1,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,4,3,PConc,4.0,3.0,Av,6.0,20,1.0,0,1480,1500,GasA,5,1,SBrkr,1500,0,0,1500,0,0,2,0,3,1,4,6,0,0,0.0,Attchd,2004.0,RFn,2,570,3.0,3.0,1,192,36,0,0,0,0,0.0,0.0,,0,8,2009,WD,Normal,190000,18
935,20,RL,313.0,27650,1,,0,HLS,1,Inside,Mod,NAmes,PosA,Norm,1Fam,1Story,7,7,1960,2007,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,4.0,3.0,Gd,6.0,425,1.0,0,160,585,GasA,5,1,SBrkr,2069,0,0,2069,1,0,2,0,4,1,4,9,0,1,4.0,Attchd,1960.0,RFn,2,505,3.0,3.0,1,0,0,0,0,0,0,0.0,0.0,,0,11,2008,WD,Normal,242000,62
936,30,RL,52.0,5825,1,,0,Lvl,1,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,5,1926,1953,Gable,CompShg,MetalSd,MetalSd,BrkFace,108.0,3,4,PConc,2.0,3.0,Mn,1.0,0,1.0,0,600,600,GasA,4,1,SBrkr,747,0,0,747,0,0,1,0,1,1,3,5,0,0,0.0,Detchd,1953.0,Unf,2,528,3.0,3.0,1,0,0,32,0,0,0,0.0,0.0,,0,6,2006,WD,Normal,79900,96
937,20,RL,67.0,10083,1,,1,Lvl,1,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,,,4,3,PConc,4.0,3.0,No,6.0,833,1.0,0,343,1176,GasA,5,1,SBrkr,1200,0,0,1200,1,0,2,0,2,1,4,5,0,0,0.0,Attchd,2003.0,RFn,2,555,3.0,3.0,1,0,41,0,0,0,0,0.0,0.0,,0,8,2009,WD,Normal,184900,19
938,60,RL,75.0,9675,1,,1,Lvl,1,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,Mn,6.0,341,1.0,0,772,1113,GasA,5,1,SBrkr,1113,858,0,1971,0,0,2,1,3,1,4,8,0,1,4.0,Attchd,2005.0,RFn,2,689,3.0,3.0,1,0,48,0,0,0,0,0.0,0.0,,0,2,2009,WD,Normal,253000,17
939,60,RL,73.0,8760,1,,1,Lvl,1,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,4.0,Mn,6.0,464,1.0,0,927,1391,GasA,5,1,SBrkr,1391,571,0,1962,0,0,2,1,3,1,4,7,0,0,0.0,Attchd,2006.0,RFn,3,868,3.0,3.0,1,0,90,0,0,0,0,0.0,0.0,,0,8,2006,New,Partial,239799,16
940,70,RL,,24090,1,,1,Lvl,1,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,7,7,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3.0,3.0,Mn,1.0,0,1.0,0,1032,1032,GasA,5,1,SBrkr,1207,1196,0,2403,0,0,2,0,4,1,3,10,0,2,3.0,Attchd,1940.0,Unf,1,349,3.0,3.0,1,56,0,318,0,0,0,0.0,0.0,,0,6,2010,COD,Normal,244400,82
941,90,RL,55.0,12640,1,,0,Lvl,1,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3.0,3.0,Gd,3.0,936,2.0,396,396,1728,GasA,3,1,SBrkr,1728,0,0,1728,0,0,2,0,4,2,3,8,0,0,0.0,Attchd,1976.0,Unf,2,574,3.0,3.0,1,40,0,0,0,0,0,0.0,0.0,,0,7,2006,WD,Normal,150900,46
942,60,RL,,8755,1,,0,Lvl,1,FR2,Gtl,Gilbert,RRNn,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,298.0,4,3,PConc,4.0,3.0,No,5.0,772,1.0,0,220,992,GasA,5,1,SBrkr,1022,1038,0,2060,1,0,2,1,3,1,4,8,0,1,3.0,BuiltIn,1999.0,RFn,2,390,3.0,3.0,1,0,0,0,168,0,0,0.0,4.0,,0,6,2009,WD,Normal,214000,23
943,90,RL,42.0,7711,1,,0,Lvl,1,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,3,1977,1977,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,4.0,3.0,Gd,6.0,1440,1.0,0,0,1440,GasA,3,1,SBrkr,1440,0,0,1440,2,0,2,0,4,2,3,8,0,0,0.0,,,0,0,0,0.0,0.0,0,321,0,0,0,0,0,0.0,0.0,,0,8,2007,Oth,Abnorml,150000,45
944,90,RL,100.0,25000,1,,1,Low,1,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5,4,1967,1967,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3.0,3.0,Av,1.0,0,1.0,0,1632,1632,GasA,3,1,SBrkr,1632,0,0,1632,0,0,2,0,4,2,3,8,0,0,0.0,Attchd,1967.0,Unf,2,576,3.0,3.0,0,0,0,0,0,0,0,0.0,0.0,,0,6,2007,WD,Normal,143000,55
945,20,RL,,14375,1,,0,Lvl,0,CulDSac,Gtl,Timber,Norm,Norm,1Fam,SLvl,6,6,1958,1958,Gable,CompShg,HdBoard,HdBoard,BrkFace,541.0,3,3,CBlock,3.0,3.0,No,6.0,111,3.0,354,354,819,GasA,4,1,FuseA,1344,0,0,1344,0,1,1,0,3,1,4,7,0,1,4.0,Basment,1958.0,RFn,2,525,3.0,3.0,1,0,118,0,0,233,0,0.0,0.0,,0,1,2009,COD,Abnorml,137500,64
946,50,RM,98.0,8820,1,,1,Lvl,1,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1890,1996,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,3.0,3.0,No,2.0,1088,1.0,0,0,1088,GasA,3,1,SBrkr,1188,561,120,1869,0,0,1,0,2,1,3,7,0,0,0.0,Detchd,1963.0,Unf,2,456,3.0,3.0,1,48,0,244,0,0,0,0.0,1.0,,0,9,2009,WD,Normal,124900,132
947,80,RL,70.0,8163,1,,1,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,6,1959,1959,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,3,4,CBlock,3.0,3.0,Av,5.0,748,4.0,294,102,1144,GasA,3,1,SBrkr,1144,0,0,1144,1,0,1,0,3,1,3,6,0,1,3.0,Attchd,1959.0,RFn,1,796,3.0,3.0,1,86,0,0,0,0,0,0.0,0.0,,0,3,2006,WD,Normal,143000,63
948,20,RL,85.0,14536,1,,1,Lvl,1,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,236.0,4,3,PConc,4.0,3.0,Av,6.0,1300,1.0,0,316,1616,GasA,5,1,SBrkr,1629,0,0,1629,1,0,2,0,3,1,4,9,0,1,4.0,Attchd,2002.0,Fin,3,808,3.0,3.0,1,0,252,0,0,0,0,0.0,0.0,,0,11,2007,WD,Normal,270000,20
949,60,RL,65.0,14006,1,,0,Lvl,1,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,144.0,4,3,PConc,4.0,3.0,0,1.0,0,1.0,0,936,936,GasA,5,1,SBrkr,936,840,0,1776,0,0,2,1,3,1,4,7,0,1,3.0,Attchd,2002.0,RFn,2,474,3.0,3.0,1,144,96,0,0,0,0,0.0,0.0,,0,2,2006,WD,Normal,192500,20
950,20,RL,78.0,9360,1,,1,Lvl,1,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1972,2006,Hip,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3.0,3.0,No,5.0,982,1.0,0,179,1161,GasA,3,1,SBrkr,1381,0,0,1381,1,0,1,1,3,1,4,5,0,1,3.0,Attchd,1972.0,RFn,2,676,3.0,3.0,1,0,0,0,0,0,0,0.0,0.0,,0,3,2010,WD,Normal,197500,50
951,20,RL,60.0,7200,1,,1,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1950,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,3.0,No,5.0,398,4.0,149,317,864,GasA,4,1,SBrkr,864,0,0,864,1,0,1,0,3,1,4,5,0,0,0.0,Detchd,1980.0,RFn,2,720,3.0,3.0,1,194,0,0,0,0,0,0.0,0.0,,0,7,2007,WD,Normal,129000,72
952,20,RH,60.0,7800,1,,1,Lvl,1,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,3.0,No,4.0,641,1.0,0,187,828,GasA,4,1,SBrkr,965,0,0,965,1,0,1,0,3,1,3,6,0,0,0.0,Detchd,1979.0,Unf,1,300,3.0,3.0,1,421,0,0,0,0,0,0.0,3.0,,0,7,2006,WD,Abnorml,119900,57
953,85,RL,60.0,7200,1,,1,Lvl,1,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,8,1972,2003,Gable,CompShg,WdShing,HdBoard,None,0.0,3,4,CBlock,4.0,3.0,Av,6.0,660,1.0,0,108,768,GasA,4,1,SBrkr,768,0,0,768,0,1,1,0,2,1,3,5,0,0,0.0,Detchd,1974.0,Fin,1,396,3.0,3.0,1,192,0,0,0,0,0,0.0,3.0,,0,4,2009,WD,Normal,133900,50
954,60,RL,,11075,1,,0,Lvl,1,Inside,Mod,Mitchel,Norm,Norm,1Fam,2Story,5,4,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,232.0,3,3,CBlock,3.0,3.0,Av,5.0,562,2.0,193,29,784,GasA,5,1,SBrkr,1168,800,0,1968,0,1,2,1,4,1,3,7,2,1,1.0,Attchd,1969.0,RFn,2,530,3.0,3.0,1,305,189,0,0,0,0,0.0,3.0,Shed,400,9,2008,WD,Normal,172000,53
955,90,RL,35.0,9400,1,,0,Lvl,1,CulDSac,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1975,1975,Flat,Tar&Grv,WdShing,Plywood,BrkFace,250.0,3,3,CBlock,4.0,4.0,Gd,6.0,945,1.0,0,0,945,GasA,3,1,SBrkr,980,0,0,980,0,2,2,0,4,0,3,4,0,0,0.0,,,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0.0,0.0,,0,10,2006,WD,AdjLand,127500,47
956,90,RH,82.0,7136,1,,0,HLS,1,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,6,6,1946,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,423.0,3,3,CBlock,4.0,3.0,No,3.0,484,1.0,0,495,979,GasA,3,0,FuseF,979,979,0,1958,0,0,2,0,4,2,3,8,0,0,0.0,Attchd,1946.0,Unf,2,492,3.0,3.0,1,0,0,0,0,0,0,0.0,0.0,,0,8,2007,WD,Normal,145000,76
957,160,RM,24.0,1300,1,,1,Lvl,1,Inside,Gtl,Blueste,Norm,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,4.0,3.0,No,5.0,285,1.0,0,276,561,GasA,3,1,SBrkr,561,668,0,1229,0,0,1,1,2,1,3,5,0,1,3.0,Attchd,1980.0,Fin,2,462,3.0,3.0,1,150,0,0,0,0,0,0.0,4.0,,0,5,2009,WD,Normal,124000,42
958,20,RL,70.0,7420,1,,1,Lvl,1,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1962,1962,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,No,3.0,417,1.0,0,640,1057,GasA,3,1,SBrkr,1057,0,0,1057,0,0,1,0,3,1,3,6,0,0,0.0,Detchd,1977.0,Fin,2,576,3.0,3.0,1,0,0,0,0,0,0,0.0,0.0,,0,4,2007,WD,Normal,132000,60
959,20,RL,65.0,8450,1,,1,Lvl,1,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,Mn,6.0,699,1.0,0,638,1337,GasA,5,1,SBrkr,1337,0,0,1337,1,0,2,0,3,1,4,6,0,0,0.0,Attchd,2003.0,RFn,2,531,3.0,3.0,1,0,39,0,0,0,0,0.0,0.0,,0,10,2007,WD,Normal,185000,19
960,160,FV,24.0,2572,1,,1,Lvl,1,FR2,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,1999,Hip,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4.0,3.0,No,5.0,604,1.0,0,92,696,GasA,5,1,SBrkr,696,720,0,1416,1,0,2,1,3,1,4,6,0,0,0.0,Detchd,1999.0,Unf,2,484,3.0,3.0,1,0,44,0,0,0,0,0.0,0.0,,0,5,2010,WD,Normal,155000,23
961,20,RL,50.0,7207,1,,0,Lvl,1,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1958,2008,Gable,CompShg,Wd Sdng,Plywood,None,0.0,3,4,CBlock,3.0,3.0,Gd,4.0,696,1.0,0,162,858,GasA,4,1,SBrkr,858,0,0,858,1,0,1,0,2,1,3,4,0,0,0.0,,,0,0,0,0.0,0.0,1,117,0,0,0,0,0,0.0,0.0,,0,2,2010,WD,Normal,116500,64
